"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","r.grf","t0.grf","predicted.grf","r.grf.augmented","t0.grf.augmented","predicted.grf.augmented","r.grf.fonly","t0.grf.fonly","predicted.grf.fonly","Predicted_Double_Days","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","grf.mse","augmented.grf.mse","fonly.grf.mse"
1023,2020-07-17,178,"Choctaw","Alabama",5.40074501412123,0.0154327090021551,-172.130730636318,5.51149464163733,0.0125838270839164,-250.718465129171,5.48300582245494,0.0149628019450242,-183.032377311342,5.50679557106602,0.0207299178752041,-83.4268584114218,5.56446673036782,0.0199717773283878,-93.2368956718296,5.55688532489966,33.4370442146829,2020-07-24,185,5.49482355833395,0.000277925018508349,0.000139658881305891,0.000143329088856946,0.0048501714109397,0.00385166286925673
1025,2020-07-17,178,"Clarke","Alabama",5.8158348356036,0.0234988756149362,-69.2974148722973,5.97570332128395,0.018178034715606,-140.805017151064,5.92249491229065,0.0201980636158517,-109.221035952634,5.9426952012931,0.0240825065557628,-63.3769543191864,5.98153963069221,0.02377553623962,-66.4546829681241,5.97846992753079,28.7821858972599,2020-07-24,185,5.99716256822262,0.00046049927917484,0.00557525884237557,0.00296669406023443,0.000244076177078906,0.000349414816033957
1027,2020-07-17,178,"Clay","Alabama",4.5155580272984,0.0379311362488884,58.7551098431869,4.78861212926402,0.0305732413817149,30.7790876105065,4.71503318059229,0.0361065932243871,52.8810080648368,4.77036669901901,0.0395833183298009,63.6070963015869,4.80513395007315,0.0401183768035236,65.0927425760687,4.81048453481038,17.511093304123,2020-07-24,185,4.86202479464461,0.00538941943828182,0.0216065346017057,0.00840120649371109,0.00323656819605392,0.00265639838378011
1029,2020-07-17,178,"Cleburne","Alabama",3.99426110366512,0.0535177225916712,103.71252932854,4.35032030557379,0.0381106890233445,74.8930962040563,4.19624996989052,0.0459120611266721,91.9032496900752,4.2742636909238,0.0454317236597507,91.0246899670896,4.26946031625459,0.0438608699126936,88.0171588650376,4.25375177878401,15.256898147891,2020-07-24,185,4.39268392914787,0.00179467660232667,0.0385863003495171,0.0140233528210458,0.0151840587744741,0.0193021424047251
1031,2020-07-17,178,"Coffee","Alabama",6.138343957252,0.0238178267970086,-79.5839946542528,6.30181575793564,0.0179165546718494,-163.437696366522,6.24280303668404,0.0201674828759777,-125.664070338108,6.26531231872533,0.028092919074213,-40.8422011592053,6.34456668070768,0.0275284026254014,-45.2684105023375,6.33892151621957,24.6733769007365,2020-07-24,185,6.33935098501363,0.0014088932717967,0.0093215063266532,0.00548172410575116,2.72034815728912e-05,1.84443445079004e-07
1033,2020-07-17,178,"Colbert","Alabama",6.37575465807969,0.0434524230481771,31.391726292364,6.67465169284438,0.0331594800393166,-13.1853230196552,6.57172226275577,0.035639409397866,-0.0906529538686759,6.59652155634127,0.0443014148659953,34.1438336396703,6.68314161102256,0.0442339075377962,33.9288667967969,6.68246653774057,15.6461635064389,2020-07-24,185,6.67058524343479,1.65360108007431e-05,0.00977388894873875,0.00548542974588652,0.000157662366999313,0.000141165154380613
1035,2020-07-17,178,"Conecuh","Alabama",5.52602192918981,0.0209450040679187,-85.5873073360464,5.66745225288066,0.0155115329163081,-176.867364860064,5.61311754136455,0.0174398120626327,-137.96221499405,5.6324003328278,0.023792189743701,-54.4031054307005,5.69592410963848,0.0232855706518823,-59.3941788585831,5.6908579187203,29.1333915888703,2020-07-24,185,5.70758476060594,0.00161061817631961,0.00892405551119971,0.00565269818032611,0.000135970780984811,0.000279787239467279
1037,2020-07-17,178,"Coosa","Alabama",4.21106883653024,0.0174934901930175,-62.9946212360544,4.33829147451401,0.0144641731125592,-112.839238384724,4.30799830370943,0.0186397174103394,-48.3594255176006,4.34975374668723,0.0261892797171456,16.0282139276184,4.42524936975529,0.0250365493347679,8.70885033257201,4.41372206593152,26.4668287194686,2020-07-24,185,4.32885187218663,8.91060920991524e-05,0.000434871318233241,0.00043688835763899,0.00929247753750095,0.007202949786295
1039,2020-07-17,178,"Covington","Alabama",6.16541785423142,0.0302162576766697,-26.0000926105878,6.3756331681227,0.023590595326735,-82.4530446238043,6.30937654462335,0.0258286114855417,-60.1450675060799,6.33175670621142,0.0314268393380127,-18.257442341959,6.38773898473613,0.0318777807984363,-15.5236324246861,6.39224839934037,22.0558985618875,2020-07-24,185,6.40923459040652,0.00112905557949604,0.0099716293076341,0.00600282253935006,0.000462061063137098,0.000288530686936017
1041,2020-07-17,178,"Crenshaw","Alabama",4.95683258810328,0.01559332881885,-139.523775334411,5.06040593832406,0.0109463498816869,-273.046399315326,5.01393614895244,0.0130952361395829,-199.523421942033,5.03542501153139,0.0241163080343795,-28.3674741234807,5.14563573047936,0.0230141183036668,-38.1071277822596,5.13461383317223,28.7418447123753,2020-07-24,185,5.26046714241694,0.0400244853830916,0.0607775307385964,0.0506439606735077,0.0131862531675783,0.015839055447844
1043,2020-07-17,178,"Cullman","Alabama",6.5342040341195,0.0495174490678753,45.9265647666033,6.88656174586418,0.0396807090459168,13.9296106632171,6.78819434564459,0.0433576831678014,27.5892808790152,6.82496408686344,0.0471646769128521,39.4878397662931,6.86303402431395,0.0479762935777745,41.7803038009945,6.87115019096317,14.6963199141743,2020-07-24,185,6.75859214066592,0.0163762198545987,0.000876290539599573,0.00440523524204691,0.0109081070599484,0.0126693146867192
1045,2020-07-17,178,"Dale","Alabama",6.06012402969369,0.0395311857013802,24.6240269780399,6.33985237157065,0.0326282624456063,-7.18991968900693,6.27082313901291,0.0355788589742259,7.91930416140627,6.30032910429911,0.0411192398917046,30.4316536440621,6.3557329134739,0.0420945223314207,33.7811386062537,6.36548573787106,16.8570037380428,2020-07-24,185,6.32333437212774,0.00027284430559592,0.00275742960323998,0.000529242347867197,0.00104966548135841,0.00177673763402665
1047,2020-07-17,178,"Dallas","Alabama",6.95763328660941,0.0182755975746836,-202.847650411464,7.08814757920647,0.0149807897412427,-285.94977118922,7.05519950087207,0.0166165795683393,-240.572385102465,7.07155739914303,0.0225437991320115,-131.310021794604,7.13082959477975,0.0216966369533324,-143.270136441539,7.12235797299296,30.7466889897762,2020-07-24,185,7.07882327513539,8.69426464101036e-05,0.000558082710444335,5.27929539362865e-05,0.00270465728295212,0.00189526991755046
1049,2020-07-17,178,"DeKalb","Alabama",6.99576615630485,0.0492239641642905,35.8743538384439,7.3405554626331,0.038345169967191,-3.59656970746943,7.23176752066211,0.041837232231578,11.3104953242769,7.26668814330598,0.0443166062626707,20.4684056716962,7.2914818836169,0.0447254423637735,21.8809818516818,7.29557024462793,15.640800120198,2020-07-24,185,7.21660459343826,0.0153638179741551,0.000229914361995577,0.0025083619673517,0.00560660858449627,0.00623557406780841
