"fips","date.x","county","state","r","t0","lm_predict","r.grf","t0.grf","grf_predict","date.y","log_rolled_cases","lm_mse","grf_mse"
18117,"2020-07-11","Orange","Indiana",0.00261936910094512,-1709.94991976657,4.92690210026176,0.00576685902961799,-684.712060887734,4.98090569732039,"2020-07-18",4.96284463025991,0.00129186546266757,0.000326202143363226
18119,"2020-07-11","Owen","Indiana",0.0163605486755658,-67.2278676886866,3.897538625197,0.0191162475865414,-33.2465632859514,4.05735785316677,"2020-07-18",3.9863350383927,0.0078848029964212,0.00504424021843206
18121,"2020-07-11","Parke","Indiana",0.00874320880792449,-211.347712707094,3.34294588943045,0.0101889670282993,-157.449417461701,3.42807202120778,"2020-07-18",3.500827222611,0.024926515366868,0.00529331933122301
18123,"2020-07-11","Perry","Indiana",0.0156835565951642,-146.273659582027,4.97597939620958,0.0173267258027521,-116.422296394714,5.11870112565057,"2020-07-18",5.11628148323124,0.0196846756226338,5.85466943739488e-06
18125,"2020-07-11","Pike","Indiana",0.0534763033227813,126.267789719507,2.3921132452581,0.0526727963019508,125.623550570496,2.81148684812163,"2020-07-18",2.72691868540659,0.112094682753026,0.0071517741449969
18127,"2020-07-11","Porter","Indiana",0.0148550919977005,-275.507898050121,6.63291590323442,0.0140282553564778,-301.678080283836,6.74307485448319,"2020-07-18",6.78154396784412,0.0220903015896236,0.00147987268277605
18129,"2020-07-11","Posey","Indiana",0.0473139400988452,90.7920681347826,3.79495328372315,0.0524661113717423,98.4229857645547,4.22756260287933,"2020-07-18",4.32129039948605,0.277030759429604,0.0087848998567496
18131,"2020-07-11","Pulaski","Indiana",0.0124749650032813,-165.511447578904,4.19796853175035,0.0136296523543914,-137.214409355395,4.30989246896326,"2020-07-18",4.21106883653024,0.000171617985326075,0.00976611032725578
18133,"2020-07-11","Putnam","Indiana",0.00415055193705965,-1073.08094686421,5.16362258386625,0.00465370448110126,-938.842811506615,5.20211010107517,"2020-07-18",5.2164873483004,0.0027946833186781,0.000206705237775541
18135,"2020-07-11","Randolph","Indiana",0.00466613065265833,-825.314444930092,4.64893337117457,0.00408197803485375,-967.534541329684,4.68012881390889,"2020-07-18",4.67948221895265,0.000933232100568153,4.18085037435551e-07
18137,"2020-07-11","Ripley","Indiana",0.0121759738181314,-222.617040070584,4.79267077426983,0.0119866343161246,-228.795080014101,4.88809050004381,"2020-07-18",4.94673149211678,0.0237347047835168,0.00343876595130192
18139,"2020-07-11","Rush","Indiana",0.00722441018795668,-440.367463708888,4.41676933340373,0.00753920582466685,-414.944517928148,4.47786996909284,"2020-07-18",4.50456027308886,0.00770724909079887,0.000712372327400187
18141,"2020-07-11","St. Joseph","Indiana",0.0118730557996208,-468.813877775599,7.59654587220142,0.010340982854649,-563.235400692647,7.67544355267618,"2020-07-18",7.74097491270999,0.0208597477422263,0.00429435914788047
