"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse"
18023,2020-07-04,165,"Clinton","Indiana",5.64190707093811,0.00371768087153184,-1352.01371454991,5.66793083703884,0.00339920072246737,-1493.8656829578,5.66570147599539,2020-07-11,172,5.67037341252507,5.96617500595153e-06,2.18269909374052e-05
18025,2020-07-04,165,"Crawford","Indiana",3.3964241029095,0.00987187404166947,-178.722904792935,3.46552722120119,0.00910211960011142,-207.537398650137,3.46013894011028,2020-07-11,172,3.50512830451039,0.00156824579926236,0.00202404290912575
18027,2020-07-04,165,"Daviess","Indiana",4.94368115929915,0.00725320172872259,-516.262641038174,4.99445357140021,0.00651085514175429,-593.595947597829,4.98925714529143,2020-07-11,172,5.0058620153436,0.000130152593209409,0.000275721709449302
18029,2020-07-04,165,"Dearborn","Indiana",5.34846715023351,0.0129100251573655,-248.597051943218,5.43883732633507,0.0114086242863941,-302.632556657053,5.42832752023827,2020-07-11,172,5.49892312483688,0.00361030318160048,0.0049837393886437
18031,2020-07-04,165,"Decatur","Indiana",5.56452040732269,0.00359908480836818,-1380.54365823674,5.58971400098127,0.00313878915481429,-1606.7538642375,5.58649193140639,2020-07-11,172,5.60053612469071,0.000117118361582446,0.000197239365007297
18033,2020-07-04,165,"DeKalb","Indiana",5.06800532575522,0.0138545825997568,-201.214106437348,5.16498740395351,0.0147957399959057,-178.110047920929,5.17157550572656,2020-07-11,172,5.10681090017701,0.00338450559165754,0.00419445413198838
18035,2020-07-04,165,"Delaware","Indiana",6.06012402969369,0.00500268831195987,-1046.49597353796,6.09514284787741,0.00509010882951693,-1025.74055415289,6.09575479150031,2020-07-11,172,6.12593300055385,0.000948033501837995,0.000910724301678739
18037,2020-07-04,165,"Dubois","Indiana",5.5639729120996,0.00394134314136112,-1246.36999801852,5.59156231408913,0.00381763786202554,-1292.00628158165,5.59069637713378,2020-07-11,172,5.65898433175631,0.00454572846631333,0.00466324474652837
18039,2020-07-04,165,"Elkhart","Indiana",8.05456798879444,0.0165274989689999,-322.561998665241,8.17026048157744,0.0172173225369753,-303.147697393559,8.17508924655327,2020-07-11,172,8.1531853046005,0.00029156166879382,0.00047978267307024
18041,2020-07-04,165,"Fayette","Indiana",4.98458461689631,0.00898328885980021,-390.339307045267,5.04746763891491,0.00978815534933871,-344.921209024818,5.05310170434168,2020-07-11,172,5.03602452810108,0.000130944785097776,0.000291629948352768
18043,2020-07-04,165,"Floyd","Indiana",5.90419339612027,0.00613655772582541,-797.118855643924,5.94714930020105,0.00595033260157744,-827.136005948011,5.94584572433131,2020-07-11,172,5.97016794724747,0.000529858111847966,0.000591570527583462
18045,2020-07-04,165,"Fountain","Indiana",3.35739475900376,0.0234000666924109,21.4586858998793,3.52119522585064,0.0233077816239029,20.9022251860618,3.52054923037108,2020-07-11,172,3.49216915986788,0.000842512506435236,0.000805428401766528
18047,2020-07-04,165,"Franklin","Indiana",4.87519732320115,0.00211416917787752,-2142.03914595117,4.88999650744629,0.00249652667139758,-1789.16222982962,4.89267300990093,2020-07-11,172,4.89570532742228,3.25906255182275e-05,9.19494955026347e-06
18049,2020-07-04,165,"Fulton","Indiana",4.19612725653204,0.00626887924275353,-504.027995165561,4.24000941123132,0.00622133863497291,-509.117474704753,4.23967662697685,2020-07-11,172,4.27666611901606,0.00134371422561568,0.00136822252131822
18051,2020-07-04,165,"Gibson","Indiana",3.83791503327442,0.0764022376600256,115.294171261061,4.3727306968946,0.0687899152720055,110.125683636754,4.31944444017846,2020-07-11,172,4.57911950878815,0.0425963416748294,0.0674311412574454
18053,2020-07-04,165,"Grant","Indiana",5.94915334903626,0.00803751848427067,-574.902790371094,6.00541597842615,0.00777441610342397,-599.841110628203,6.00357426176023,2020-07-11,172,6.03205794407324,0.000709794333540439,0.000811320158108537
18055,2020-07-04,165,"Greene","Indiana",5.24099087135632,-5.40920672789124e-05,97040.2011760009,5.24061222688537,0.000183043059410511,-28467.0132646861,5.24227217277219,2020-07-11,172,5.27665586976686,0.00129914419216855,0.00118223861902104
18057,2020-07-04,165,"Hamilton","Indiana",7.31331562065068,0.0088656246341872,-659.651352433001,7.37537499308999,0.0084587625611939,-699.172354483856,7.37252695857904,2020-07-11,172,7.4015800610681,0.000686705587737474,0.00084408276424009
18059,2020-07-04,165,"Hancock","Indiana",6.06245542125761,0.0108673261608,-392.680398986365,6.13852670438321,0.0101896700637913,-429.568988303893,6.13378311170414,2020-07-11,172,6.13060517849702,6.27505723655817e-05,1.00992594689753e-05
18061,2020-07-04,165,"Harrison","Indiana",5.34778757154612,0.00473090260994445,-965.241769254803,5.38090388981573,0.00469820064876638,-973.087968115244,5.38067497608749,2020-07-11,172,5.38580482067115,2.40191232495685e-05,2.63153054525338e-05
18063,2020-07-04,165,"Hendricks","Indiana",7.24075209556629,0.00345171696217026,-1932.73599781035,7.26491411430149,0.00360120166231827,-1845.78419341727,7.26596050720252,2020-07-11,172,7.28020514203623,0.000233815529184676,0.000202909621545636
18065,2020-07-04,165,"Henry","Indiana",5.48893772615669,0.0159093266886572,-179.645287934952,5.60030301297729,0.0154234846408844,-190.407165044243,5.59690211864288,2020-07-11,172,5.66692088135204,0.0044379403867962,0.00490262713132227
18067,2020-07-04,165,"Howard","Indiana",6.31509963696851,0.00881812456960453,-551.31372009397,6.37682650895575,0.00924979964372711,-518.024377096899,6.3798482344746,2020-07-11,172,6.3779409822835,1.24205079828533e-06,3.63761092045277e-06
18069,2020-07-04,165,"Huntington","Indiana",4.252568567437,0.015122600385033,-116.271268326779,4.35842677013223,0.0160305169298212,-100.510885205067,4.36478218594574,2020-07-11,172,4.43759648582869,0.00626784388345924,0.00530192226744401
18071,2020-07-04,165,"Jackson","Indiana",6.13308810962984,0.00665623509537185,-756.292920942116,6.17968175529744,0.00668527324978024,-752.304223601835,6.1798850223783,2020-07-11,172,6.17020828255405,8.97466858197879e-05,9.36392936262365e-05
18073,2020-07-04,165,"Jasper","Indiana",4.70953020131233,0.0180266775991255,-96.3820764167567,4.83571694450621,0.0186763147810229,-87.3945108319908,4.84026440477949,2020-07-11,172,4.84080680154977,2.5906644723864e-05,2.94194256407292e-07
18075,2020-07-04,165,"Jay","Indiana",4.27468002104443,0.00519515741930096,-657.723646906796,4.31104612297953,0.00534606658524874,-634.584426717563,4.31210248714117,2020-07-11,172,4.29436569611546,0.000278236640367807,0.000314593755889739
