"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","mu.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
5035,"Crittenden","Arkansas",83,"2020-04-13",4.42570169817654,31.8217955571684,0.0958581158093572,1.10743431345326e-05,5.57685305906141,5.09194320927785,5.09670850884204,7.23097021788409
5045,"Faulkner","Arkansas",83,"2020-04-13",4.00992722040952,-14.0832567907573,0.0439270032746688,4.47917031496436e-05,4.57206556188578,4.36393057017182,4.3174162433322,15.7795235023387
5051,"Garland","Arkansas",83,"2020-04-13",4.20469261939097,34.876090742072,0.0975025848014457,2.22899724713668e-05,5.37472363700832,4.87436524063367,4.88721071300109,7.10901338637812
5069,"Jefferson","Arkansas",83,"2020-04-13",4.34008794545355,-23.4640445972379,0.0429124181458613,2.91847537650287e-06,4.86901652627733,4.64543207062001,4.64047487247458,16.1526012867396
5119,"Pulaski","Arkansas",83,"2020-04-13",5.34846715023351,-25.497248194892,0.051677385085273,2.35713312581235e-06,5.96859577125679,5.71387701172933,5.71020884583042,13.4129693175493
5125,"Saline","Arkansas",83,"2020-04-13",3.42472787907235,-13.0330135821668,0.0378716684835776,3.86345723665793e-05,3.90203213324777,3.73234160649747,3.68982955845739,18.3025255636814
5141,"Van Buren","Arkansas",83,"2020-04-13",3.20738144544246,-36.1937729400441,0.0280871834152152,3.59998355787713e-06,3.54442764642504,3.40868603318948,3.40399172934897,24.6784154293114
5143,"Washington","Arkansas",83,"2020-04-13",3.56751859710967,-6.00192591587394,0.0426117772718831,1.80097531309651e-06,4.09081268479904,3.87144762105126,3.86580103801285,16.2665634934056
5145,"White","Arkansas",83,"2020-04-13",3.31678003984957,-59.8515454538189,0.0240979463972341,3.72884974883119e-06,3.61111450988882,3.50436879415034,3.48546566463021,28.7637448077112
6001,"Alameda","California",83,"2020-04-13",6.564862474558,-71.554307043493,0.0438961779459071,9.56399463340908e-07,7.09161660990889,6.87326222173741,6.87213572017935,15.790604398727
6013,"Contra Costa","California",83,"2020-04-13",6.1284275450342,-82.2795450208676,0.0382358681155247,4.52728722426984e-06,6.5872579624205,6.40299768116717,6.39607862184287,18.1281925773384
